seed,day,day_label,slot,lambda,pc,p1,p2,p3,p4,edge_avg_wait,edge_E_avg_wait,edge_C_avg_wait,cloud_avg_wait,coord_avg_wait,edge_L,span_seconds,replication
1034270295,2,giorno2,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6052759365400584,0.6422113530368536,0.24326141730479073,0.8262736920662244,2.582312392283584,1.2726810372030564,14399.0,23
1034270295,2,giorno2,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5391136441071094,0.5758744476736982,0.18294672457155303,0.7992719895261053,1.2390176921118434,0.887240504507686,14399.0,23
1034270295,2,giorno2,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5161672057138232,0.5522459353701961,0.15133713129386384,0.7984605703688222,1.0050168708740352,0.7038643714279408,14399.0,23
317042172,1,giorno1,0,0.83,0.1,0.3,0.375,0.15,0.075,0.4823547435747947,0.5201868680213733,0.11279722124834643,0.8006146199270422,0.7332510585399298,0.44225622089550937,14399.0,24
317042172,1,giorno1,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5803209981134485,0.6173684827524553,0.2117225626238915,0.7708998098258218,1.6316163199991445,1.0542424243802755,14399.0,24
317042172,1,giorno1,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5001693042683056,0.5357160446039407,0.13975098044981357,0.7996719799060774,0.9557683282698702,0.6334181028774604,14399.0,24
317042172,1,giorno1,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6136077697776371,0.6485014185982979,0.2577107662395394,0.8347606380418102,2.870611130943433,1.2800150413786293,14399.0,24
317042172,1,giorno1,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5518186537388177,0.5886979649347206,0.1884135355207508,0.8029074987218318,1.3564337267068896,0.9167724032738381,14399.0,24
317042172,1,giorno1,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5154846621259834,0.550333614775441,0.15565364152044847,0.7906854218113352,1.0309281754432862,0.7026472299150411,14399.0,24
317042172,2,giorno2,0,0.83,0.1,0.3,0.375,0.15,0.075,0.49190866544988016,0.5284300061550956,0.12593943594935586,0.7970969460088149,0.7503146576429681,0.4548079771605149,14399.0,24
317042172,2,giorno2,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5638916537827632,0.6003254252407013,0.2060685870799668,0.8114190842591278,1.5896959881101813,1.0238477252931841,14399.0,24
317042172,2,giorno2,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5110221125108819,0.5461107941603314,0.15228479987479332,0.8168620783558012,0.9344433828119907,0.644500421084632,14399.0,24
317042172,2,giorno2,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6198211890350982,0.6555585411330176,0.262045103406546,0.784249550848202,2.756666801292255,1.3044267998701702,14399.0,24
317042172,2,giorno2,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5381228275292071,0.5737549304544988,0.18330405178664153,0.7812714282721769,1.304311119408945,0.8644945653452059,14399.0,24
317042172,2,giorno2,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5225902097031375,0.5591772226799817,0.16846113110068447,0.8101726188311499,0.9971669228654045,0.7174137561776456,14399.0,24
1279488763,1,giorno1,0,0.83,0.1,0.3,0.375,0.15,0.075,0.4819636060887319,0.5198002956777513,0.11947953451548417,0.7788839405875743,0.7248993900422113,0.43701068415129407,14399.0,25
1279488763,1,giorno1,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5816796932252639,0.6181866832718098,0.2145569448092227,0.8175004461329831,1.6151325859898131,1.0643457793878761,14399.0,25
1279488763,1,giorno1,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5034625877076497,0.5412550076326205,0.13996743487463179,0.7665967094798334,0.9376415233461776,0.64860275032828,14399.0,25
1279488763,1,giorno1,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6144291744819514,0.6521323135484504,0.24229447057228892,0.831133215747457,2.432516818863137,1.2964502520390755,14399.0,25
1279488763,1,giorno1,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5514160689812346,0.5884780349154747,0.17604757145056957,0.7896815728197266,1.3785715332521369,0.9013215222961551,14399.0,25
1279488763,1,giorno1,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5092216094366225,0.5453229293929653,0.154598024024759,0.8145914946575978,1.0129893501628104,0.6920236442430605,14399.0,25
1279488763,2,giorno2,0,0.83,0.1,0.3,0.375,0.15,0.075,0.4912920037360175,0.5297892340916762,0.11846041964798883,0.7835983623595646,0.7449911264912571,0.45314598941718515,14399.0,25
1279488763,2,giorno2,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5587939197247552,0.5966311441731931,0.1949567998768581,0.7890223345732259,1.6169506365187476,1.0188219164201682,14399.0,25
1279488763,2,giorno2,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5124319913102808,0.5497771552139776,0.1430813398982511,0.8184140585274767,0.9503690564944943,0.6635031631355564,14399.0,25
1279488763,2,giorno2,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6200610658712735,0.6577959986011611,0.24408993187882144,0.8100597568997739,2.5185489958057787,1.2926587315316262,14399.0,25
1279488763,2,giorno2,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5520227578011855,0.5875255252099076,0.19147911702616846,0.8002929180452353,1.3736120291150413,0.908370527351989,14399.0,25
1279488763,2,giorno2,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5196133537123868,0.5569011101825,0.15355030849630352,0.8464618466204428,1.0637151747532907,0.719822735363635,14399.0,25
852917570,1,giorno1,0,0.83,0.1,0.3,0.375,0.15,0.075,0.4894805381051194,0.5275710718020762,0.12325883800487551,0.7966426047988545,0.7393536699874973,0.4427386990958452,14399.0,26
852917570,1,giorno1,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5685563416012296,0.6040468343859104,0.21294640396537584,0.820009295157222,1.5525778450162433,1.029513820027006,14399.0,26
852917570,1,giorno1,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5098691114017924,0.543957362942378,0.15270945588530593,0.7926517742750275,0.949816887339776,0.6502699049782981,14399.0,26
852917570,1,giorno1,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6151970855302514,0.6504829463262615,0.2527606980579438,0.7953179139350532,2.626132576469107,1.2862784538491387,14399.0,26
852917570,1,giorno1,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5493020515986544,0.5852066564613785,0.18388909985135515,0.7882830033812532,1.350519724936024,0.9065257762441021,14399.0,26
852917570,1,giorno1,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5162509458569617,0.5523995173391669,0.15654074034060317,0.7921510286511532,1.0774484210644844,0.7114360385193202,14399.0,26
852917570,2,giorno2,0,0.83,0.1,0.3,0.375,0.15,0.075,0.4834262386717185,0.5191218059836701,0.11680237664139921,0.7830241247241951,0.7356392596952822,0.44008272355780864,14399.0,26
852917570,2,giorno2,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5571908863442265,0.5933380281244972,0.20625064238804824,0.816855765377134,1.6748126295890509,1.0098625294065753,14399.0,26
852917570,2,giorno2,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5185631565114504,0.5566207237540949,0.13327075035626826,0.8165843332822293,0.9815890369123139,0.6594132506232833,14399.0,26
852917570,2,giorno2,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6104044968921414,0.6471133636405515,0.24970223762593918,0.8120939331409992,2.7657536683406274,1.297877913525231,14399.0,26
852917570,2,giorno2,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5417175093378478,0.576071338375489,0.19920041963882087,0.8175837401523253,1.341718576745017,0.8885912808563531,14399.0,26
852917570,2,giorno2,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5180780342311534,0.5541447465954988,0.15448822821264777,0.7744551582204793,1.0264511008509527,0.7084849345125107,14399.0,26
922855977,1,giorno1,0,0.83,0.1,0.3,0.375,0.15,0.075,0.4874165850350668,0.5254108416929836,0.11384785038296308,0.8016913898121955,0.7144682570878876,0.44808204292722964,14399.0,27
922855977,1,giorno1,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5890751957355457,0.6262101441665116,0.2262028287521359,0.8157677409368522,1.6821303140325674,1.0752596270239145,14399.0,27
922855977,1,giorno1,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5023131057759598,0.5378718856220648,0.14154599911211116,0.8071345142197702,0.9382951050885286,0.6353306675735662,14399.0,27
922855977,1,giorno1,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6221009064781448,0.6594096686732395,0.2539413622327952,0.7978061594712679,2.6365297997311155,1.3081444021352362,14399.0,27
922855977,1,giorno1,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5529667088133567,0.5885612615112724,0.19144633494748328,0.7959460232558976,1.3367741628318777,0.9027424421192844,14399.0,27
922855977,1,giorno1,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5207529398712963,0.5559475181864246,0.15640583760205276,0.7898707755771341,1.0009541238733142,0.711925940785226,14399.0,27
922855977,2,giorno2,0,0.83,0.1,0.3,0.375,0.15,0.075,0.4796637207858877,0.5164439995134462,0.12237386334203892,0.8403157112501124,0.7323656634499709,0.4382898516827505,14399.0,27
922855977,2,giorno2,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5758555303164201,0.6140618145250591,0.20526707964129925,0.7881593596531482,1.6362123411402507,1.0458102727810532,14399.0,27
922855977,2,giorno2,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5061610597676653,0.5417023680086513,0.13898136758809015,0.8299823219715267,0.9416348638700216,0.6448728829389416,14399.0,27
922855977,2,giorno2,3,1.9,0.1,0.3,0.375,0.15,0.075,0.612517954598206,0.6494728208495613,0.24754682350731297,0.7931579179654858,2.5441145396219884,1.2774013236078565,14399.0,27
922855977,2,giorno2,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5436848038223406,0.5802068385294364,0.18217516233718334,0.831669156179879,1.3459975876044443,0.8991434289479406,14399.0,27
922855977,2,giorno2,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5158796998592599,0.550728156267252,0.16068121298513863,0.7968038947425207,1.0031959143920597,0.6993521592647235,14399.0,27
1690587548,1,giorno1,0,0.83,0.1,0.3,0.375,0.15,0.075,0.4880134510233019,0.5250066563163759,0.1288213609195836,0.8036870954036236,0.7163128274526682,0.45008810539547534,14399.0,28
1690587548,1,giorno1,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5668419400375586,0.6032535739638069,0.20647097000515055,0.8004961598527705,1.6819038514569047,1.034282817598915,14399.0,28
1690587548,1,giorno1,2,1.16,0.1,0.3,0.375,0.15,0.075,0.510396368966349,0.547757066880655,0.1414015492232237,0.7875776332201193,0.9500458795217361,0.6527146842243454,14399.0,28
1690587548,1,giorno1,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6075915816342172,0.6444161195063827,0.2491888270765415,0.833838159060631,2.4062086464709496,1.2707985327103333,14399.0,28
1690587548,1,giorno1,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5512734134659498,0.5880738803153996,0.18255614948612353,0.784647766448344,1.4430712528599747,0.9150625637370419,14399.0,28
1690587548,1,giorno1,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5171769000669209,0.5542780430720343,0.15556173775512433,0.7966985847233367,1.0226115903820936,0.7102337677563229,14399.0,28
1690587548,2,giorno2,0,0.83,0.1,0.3,0.375,0.15,0.075,0.4877149432375326,0.5251565556224062,0.12163639698112381,0.77547949683178,0.7216289807703161,0.4409723484970788,14399.0,28
1690587548,2,giorno2,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5719082439485882,0.6076089167581444,0.20633088801100782,0.7826417513982983,1.6164883124882399,1.0339548167560004,14399.0,28
1690587548,2,giorno2,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5125044493230282,0.5493860271406633,0.14287639830188362,0.8113461529822893,0.9611575407301157,0.6590766642207454,14399.0,28
1690587548,2,giorno2,3,1.9,0.1,0.3,0.375,0.15,0.075,0.609815925598268,0.6456911339480306,0.2532503967701356,0.7898744098828867,2.4703177821428186,1.2693945925381545,14399.0,28
1690587548,2,giorno2,4,1.49,0.1,0.3,0.375,0.15,0.075,0.544817030288848,0.5796950080791532,0.19065484840581018,0.801382448961872,1.3883559111306338,0.8888323396427064,14399.0,28
1690587548,2,giorno2,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5128903409766549,0.5477780314374089,0.15716925201228332,0.7711935298668313,1.0145489409627193,0.7094763394383646,14399.0,28
490333069,1,giorno1,0,0.83,0.1,0.3,0.375,0.15,0.075,0.49368378749685377,0.5299069058126699,0.13079236523103135,0.7948023937288964,0.7142239524961221,0.4559692124397985,14399.0,29
490333069,1,giorno1,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5678497980579947,0.6035710887733305,0.20578471040643448,0.8050813431379129,1.5583249659833542,1.0184146944266723,14399.0,29
490333069,1,giorno1,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5151246437717045,0.550061932355854,0.1528858252463993,0.7711851511529251,0.9616859463656046,0.6560067083020866,14399.0,29
490333069,1,giorno1,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6168362060780666,0.6517755583347842,0.25577433270082495,0.7882063053915883,2.546912841219857,1.291033595567379,14399.0,29
490333069,1,giorno1,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5443450261200359,0.5810271407207714,0.18037579498154568,0.7978613525392778,1.2553680710420136,0.886928165692212,14399.0,29
490333069,1,giorno1,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5172437144456834,0.5536166301702065,0.1559599679186552,0.7640928929928893,0.9322462087412403,0.6951304339355802,14399.0,29
490333069,2,giorno2,0,0.83,0.1,0.3,0.375,0.15,0.075,0.48865096364225985,0.5263481807420283,0.1230937090435978,0.7943186581867506,0.7157702713265807,0.4399860923412667,14399.0,29
490333069,2,giorno2,1,1.66,0.1,0.3,0.375,0.15,0.075,0.568704572628773,0.605569142635662,0.20002772378928213,0.8005171393724587,1.5627272294345564,1.028439361530705,14399.0,29
490333069,2,giorno2,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5097988546654484,0.5465918227260078,0.14523952227914236,0.8292933789852824,0.953338988964195,0.6577216003278029,14399.0,29
490333069,2,giorno2,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6118433636881039,0.6482683473721782,0.2408451481737486,0.7851833348319891,2.6243205595182837,1.2775666763418663,14399.0,29
490333069,2,giorno2,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5513614500381291,0.5884357195748322,0.18072270122120074,0.7711422280591225,1.3031393408214997,0.9011556611707292,14399.0,29
490333069,2,giorno2,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5226791647154575,0.5587958319935867,0.15931197950637496,0.7905344047992525,1.0358986677686857,0.7182981673303335,14399.0,29
1251086773,1,giorno1,0,0.83,0.1,0.3,0.375,0.15,0.075,0.48692810378991275,0.5244410918482058,0.12247710301919816,0.7557314760610365,0.7371568280205328,0.4467875621412825,14399.0,30
1251086773,1,giorno1,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5747738369820482,0.6098805043999223,0.21769645348459427,0.8132980574982489,1.7373160338619333,1.0626470112021047,14399.0,30
1251086773,1,giorno1,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5052061597569587,0.5401032818635132,0.14528934688677525,0.7928989238075528,0.9655868184487724,0.6454456917069945,14399.0,30
1251086773,1,giorno1,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6046324821079243,0.641831943523702,0.23024903839375266,0.7809602112826617,2.3357919033167844,1.251634168636079,14399.0,30
1251086773,1,giorno1,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5358531985421048,0.5722304554175537,0.1846431493839548,0.7967434242756676,1.3627520704072722,0.8806465789499526,14399.0,30
1251086773,1,giorno1,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5144808824439863,0.5516479517725429,0.1500766972363468,0.7662641907011258,1.0314593068814635,0.7049234898074453,14399.0,30
1251086773,2,giorno2,0,0.83,0.1,0.3,0.375,0.15,0.075,0.489907548731472,0.5278137656316497,0.11510591319946654,0.7976154011769715,0.7371177028445451,0.44822849135276144,14399.0,30
1251086773,2,giorno2,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5667544892910972,0.601808406866356,0.20433854267679266,0.8184512274403569,1.695435166071502,1.0314073642186201,14399.0,30
1251086773,2,giorno2,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5037403764009524,0.5399966258648475,0.1501682525640242,0.7947047099196161,0.9220050477103389,0.6477361670299072,14399.0,30
1251086773,2,giorno2,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6202145688464918,0.6568566799555927,0.2554529251687521,0.7939687313855643,2.6985723737470613,1.2919449807612804,14399.0,30
1251086773,2,giorno2,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5427860870938281,0.5794648736772005,0.17567588224757805,0.7950331551161024,1.3723958607842646,0.897204782201556,14399.0,30
1251086773,2,giorno2,5,1.24,0.1,0.3,0.375,0.15,0.075,0.514913640810746,0.5511988299697902,0.15569026813620843,0.7834344747024847,1.0479893249338494,0.7016185591156912,14399.0,30
1224489753,1,giorno1,0,0.83,0.1,0.3,0.375,0.15,0.075,0.4927233809911318,0.5311167696605479,0.1256947255134648,0.8053887646680109,0.7361041466506777,0.4571011128050238,14399.0,31
1224489753,1,giorno1,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5837606067047164,0.620339328810511,0.2148880633038136,0.8246565411759069,1.752528159211798,1.0708696899436334,14399.0,31
1224489753,1,giorno1,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5142949450692113,0.5508007066098106,0.14884076737732094,0.7877497225254563,0.9128347293600456,0.6516640928389305,14399.0,31
1224489753,1,giorno1,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6196578375432935,0.6567079918575319,0.25329523055853537,0.8053579730327558,2.7895137307002797,1.3002959623147865,14399.0,31
1224489753,1,giorno1,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5432800373117873,0.5795388071769298,0.17881747816923302,0.7882343945307935,1.3158815163923923,0.8790051412773602,14399.0,31
1224489753,1,giorno1,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5222250348865153,0.55949535521165,0.16346569275520045,0.8307860664004005,1.0176878522427466,0.7179642190855932,14399.0,31
1224489753,2,giorno2,0,0.83,0.1,0.3,0.375,0.15,0.075,0.4898233215835449,0.5265664189315992,0.12431815104220956,0.7574304975493462,0.7343444005559401,0.4476411617971989,14399.0,31
1224489753,2,giorno2,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5579634326098685,0.5948233335893299,0.1935796201726715,0.7977709550217217,1.6436958913709858,1.0106814535266748,14399.0,31
1224489753,2,giorno2,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5108220016139825,0.5460943520593009,0.15395006028695285,0.810227314317336,0.996313857001641,0.6539330478332204,14399.0,31
1224489753,2,giorno2,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6131268527508573,0.6512003888788901,0.23745783946146035,0.8048630757687674,2.4876380029027483,1.2762014656431657,14399.0,31
1224489753,2,giorno2,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5500934953638265,0.5859260344745215,0.18750110175158544,0.8036941078399285,1.3011835979403257,0.8882334722695302,14399.0,31
1224489753,2,giorno2,5,1.24,0.1,0.3,0.375,0.15,0.075,0.523098903473357,0.5590948130249105,0.16622344410641526,0.7816921426051588,1.0008137747550765,0.7081579919026424,14399.0,31
381669820,1,giorno1,0,0.83,0.1,0.3,0.375,0.15,0.075,0.49293394106968436,0.5284195286159548,0.13106630861759677,0.7776623244756625,0.7419991311535938,0.44620466615058446,14399.0,32
381669820,1,giorno1,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5782645096213591,0.615300124519153,0.21145465182847242,0.8041989099096588,1.7340652948154636,1.0518719380514368,14399.0,32
381669820,1,giorno1,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5179229776046567,0.554568764951549,0.15516369288188103,0.7926775518214723,0.9624578389762648,0.6758644870610111,14399.0,32
381669820,1,giorno1,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6288043121379541,0.663481639493012,0.27757379856744463,0.8147922284849374,2.5320298813295983,1.3233319724089465,14399.0,32
381669820,1,giorno1,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5471160305159767,0.5814005526145016,0.18692707234768344,0.8048933047099344,1.3382700182926692,0.8927349911086098,14399.0,32
381669820,1,giorno1,5,1.24,0.1,0.3,0.375,0.15,0.075,0.520759716744948,0.5572967863717276,0.1560971032218572,0.7930468795154874,1.020706397591263,0.7172154971018172,14399.0,32
381669820,2,giorno2,0,0.83,0.1,0.3,0.375,0.15,0.075,0.487829398291493,0.5234113170718817,0.12989613832575883,0.8008839587402257,0.7113274337563361,0.4477500748538351,14399.0,32
381669820,2,giorno2,1,1.66,0.1,0.3,0.375,0.15,0.075,0.57118905372712,0.608724970947354,0.20535846391726464,0.8115001814958533,1.6716600720407493,1.0512195238397584,14399.0,32
381669820,2,giorno2,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5146864553690189,0.5519999010837412,0.1434120678880557,0.8023897450879446,0.8898509745168642,0.6516954965128101,14399.0,32
381669820,2,giorno2,3,1.9,0.1,0.3,0.375,0.15,0.075,0.615983528464604,0.6516048039004806,0.2639382721622,0.830772661912191,2.4917550670622703,1.3012700165870077,14399.0,32
381669820,2,giorno2,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5361786730527545,0.5724704937140114,0.18148971574266978,0.8191691039862447,1.3152449312812033,0.8757448456736356,14399.0,32
381669820,2,giorno2,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5126225912148489,0.5486100850749199,0.14612216775253584,0.8007254029759516,0.979874263897822,0.6963963127129424,14399.0,32
1854863910,1,giorno1,0,0.83,0.1,0.3,0.375,0.15,0.075,0.48810256983762557,0.5241715519969425,0.12016799131288439,0.8256964056452654,0.7168990971667347,0.44233977594354995,14399.0,33
1854863910,1,giorno1,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5761569299644225,0.6116224464103809,0.2210257183042209,0.7660810517614784,1.7532422884099357,1.0505990939055403,14399.0,33
1854863910,1,giorno1,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5109823042154827,0.5480417852658045,0.1467823276037516,0.7986239706502329,0.9879417217247408,0.6524348679076082,14399.0,33
1854863910,1,giorno1,3,1.9,0.1,0.3,0.375,0.15,0.075,0.619753448013648,0.6564408117314747,0.25596591249692335,0.8105005764630431,2.6127343061855015,1.2958050771511138,14399.0,33
1854863910,1,giorno1,4,1.49,0.1,0.3,0.375,0.15,0.075,0.542441813743598,0.5792914547741017,0.18211743220989773,0.8048777092630924,1.2548949074085534,0.8916629828111133,14399.0,33
1854863910,1,giorno1,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5244336538363242,0.5617134048286943,0.14689414265067552,0.782277148555458,0.9891337599705209,0.7136799393654263,14399.0,33
1854863910,2,giorno2,0,0.83,0.1,0.3,0.375,0.15,0.075,0.48546569910186765,0.5245605594401691,0.12422078853153082,0.7964193143983308,0.7372427817721646,0.44986240871700955,14399.0,33
1854863910,2,giorno2,1,1.66,0.1,0.3,0.375,0.15,0.075,0.568348815200997,0.6040800362593344,0.21081197414156536,0.8188208679958766,1.6891307518293979,1.0365586662958108,14399.0,33
1854863910,2,giorno2,2,1.16,0.1,0.3,0.375,0.15,0.075,0.50071252235289,0.5380234462928754,0.13727729976717515,0.7807517956399208,0.9829272411524569,0.6338278453313513,14399.0,33
1854863910,2,giorno2,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6075182371783185,0.6446105219693946,0.24566414972820436,0.7868417636644427,2.5083567993165232,1.2769738847447036,14399.0,33
1854863910,2,giorno2,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5417856159673934,0.5771710062937254,0.18873480864014994,0.8110798291551885,1.3475482472471882,0.8917507534153221,14399.0,33
1854863910,2,giorno2,5,1.24,0.1,0.3,0.375,0.15,0.075,0.507034243610697,0.5422538100609724,0.15132062014355668,0.7975324450513502,1.0136120639921533,0.6886989191289682,14399.0,33
1781012152,1,giorno1,0,0.83,0.1,0.3,0.375,0.15,0.075,0.4940866160359996,0.5296297151906884,0.12675733681307666,0.8166530711348505,0.7497984641781913,0.4554491044271007,14399.0,34
1781012152,1,giorno1,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5753012147914512,0.611298144950012,0.2125710422003882,0.8040604842114696,1.723428047434799,1.0559508164263673,14399.0,34
1781012152,1,giorno1,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5132020931420925,0.5522227743579425,0.13960030168426682,0.8245863563400913,0.9125982442324723,0.6580491871437222,14399.0,34
1781012152,1,giorno1,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6126177504835932,0.6486946049980886,0.2536695365719115,0.7812857596255268,2.4349737029327163,1.27412068711245,14399.0,34
1781012152,1,giorno1,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5396219664787499,0.5760027559198768,0.1740181233644638,0.7905162085289703,1.333194264148511,0.8807691823170762,14399.0,34
1781012152,1,giorno1,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5172889962986031,0.5527142776175086,0.16152449227280702,0.794077998523041,1.0187887590836493,0.7065436967987101,14399.0,34
1781012152,2,giorno2,0,0.83,0.1,0.3,0.375,0.15,0.075,0.48493606031193487,0.5228164700320366,0.12890796990086026,0.7669742992458565,0.7323922296710514,0.44442088005252395,14399.0,34
1781012152,2,giorno2,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5620755063301776,0.5972791404241713,0.21267833829191354,0.7787864472956835,1.6606511508002832,1.0239462883913388,14399.0,34
1781012152,2,giorno2,2,1.16,0.1,0.3,0.375,0.15,0.075,0.517612094899146,0.5549910410055395,0.15347579536587194,0.8108443532284548,0.9505299921494382,0.6668672805385136,14399.0,34
1781012152,2,giorno2,3,1.9,0.1,0.3,0.375,0.15,0.075,0.6120560370590392,0.6481977939821586,0.24039356035357523,0.784742833922287,2.8007197527352465,1.2791584362259647,14399.0,34
1781012152,2,giorno2,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5412930848033197,0.5784674383234059,0.17888975424886433,0.7639750221267636,1.3741195444580399,0.8861282446686474,14399.0,34
1781012152,2,giorno2,5,1.24,0.1,0.3,0.375,0.15,0.075,0.509817626231693,0.5445878725964582,0.15580957442750085,0.8340276946910641,1.013765362167109,0.6920192724979818,14399.0,34
230100055,1,giorno1,0,0.83,0.1,0.3,0.375,0.15,0.075,0.49099494021294593,0.5283452380787773,0.1218591672740216,0.8121929123231886,0.7337749294624568,0.4538608691044038,14399.0,35
230100055,1,giorno1,1,1.66,0.1,0.3,0.375,0.15,0.075,0.5700728760609046,0.6057747528414064,0.2128888913250563,0.8111182057545965,1.6507320984518117,1.035625133134325,14399.0,35
230100055,1,giorno1,2,1.16,0.1,0.3,0.375,0.15,0.075,0.5069818956310824,0.542201818146061,0.13828285511272212,0.7947627110197516,0.9570230352415725,0.6533478752226103,14399.0,35
230100055,1,giorno1,3,1.9,0.1,0.3,0.375,0.15,0.075,0.60141089877632,0.6368391553264212,0.24241339520733232,0.8020811464685145,2.515270644791197,1.2438792955384115,14399.0,35
230100055,1,giorno1,4,1.49,0.1,0.3,0.375,0.15,0.075,0.5362976054834647,0.5725976750732811,0.1685703380241276,0.799036577270778,1.3244265778618503,0.8755293987151751,14399.0,35
230100055,1,giorno1,5,1.24,0.1,0.3,0.375,0.15,0.075,0.5181420437678197,0.5537001399086233,0.1545059168956731,0.8035926355835054,1.0211340830790112,0.6972733094026697,14399.0,35
230100055,2,giorno2,0,0.83,0.1,0.3,0.375,0.15,0.075,0.4829531836119432,0.519064189031058,0.12555295930643767,0.8188335124430052,0.7475163485426084,0.44116141565719075,14399.0,35
