seed,lambda,slot,edge_server_number,edge_avg_wait,edge_avg_delay,edge_L,edge_Lq,edge_server_service,edge_server_utilization,edge_weight_utilization,edge_E_avg_delay,edge_E_avg_response,cloud_avg_wait,cloud_avg_delay,cloud_L,cloud_Lq,cloud_service_time_mean,cloud_avg_busy_servers,cloud_throughput,coord_avg_wait,coord_avg_delay,coord_L,coord_Lq,coord_service_time_mean,coord_utilization,coord_throughput,server_utilization_by_count
281668658,1.880303,0,2,3.0484841799611684,2.6611744127828976,8.013260023860418,6.995175726562259,0.38730976717827065,1.0180842972981594,4.006630011930209,4.476031794320401,4.976031794320401,1.9444080381854403,1.14433684257893,1.46486040679492,0.8621100611654208,0.8000711956065103,0.6027503456294993,0.7533708861654145,0.819466890143989,0.38577649177293627,0.919329573035762,0.4327883673329753,0.4336903983710527,0.4865412057027867,1.1218629868916683,"{""1"":0.6087953881483782,""2"":0.4369736233566183,""3"":null,""4"":null,""5"":null,""6"":null}"
281668658,1.343074,1,2,0.4627674230935258,0.07702921869294739,0.8680351503552453,0.14448741655776914,0.38573820440057843,0.7235477337974762,0.4340175751776226,0.1273126224615168,0.6273126224615169,1.3568475223459915,0.5620999760744133,0.7269842121540904,0.3011670814357644,0.7947475462715781,0.4258171307183259,0.5357891731984251,0.6537446106728905,0.21117566278496921,0.5257216929815758,0.1698210970206689,0.4425689478879213,0.35590059596090684,0.8041698308464179,"{""1"":0.47023231728917075,""2"":0.26571853498726333,""3"":null,""4"":null,""5"":null,""6"":null}"
281668658,1.074459,2,1,0.9519549585013358,0.5629024949602639,1.407049520429935,0.8320054205395914,0.38905246354107187,0.5750440998903434,1.407049520429935,0.9470938302119973,1.4470938302119973,1.172994318615555,0.3843906811902379,0.4976170352983381,0.16306929039175172,0.788603637425317,0.33454774490658645,0.4242280012793741,0.5714945219416975,0.13440233878434196,0.3598170212154418,0.084620669716068,0.4370921831573555,0.27519635149937377,0.6296071220296832,"{""1"":0.5142083059908202,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
281668658,0.644675,3,1,0.6078905127920086,0.22866331589459413,0.5500860625782367,0.20691966801524722,0.3792271968974144,0.3431663945629894,0.5500860625782367,0.3901557550586347,0.8901557550586348,1.0014795153211251,0.20059461533847525,0.26316051605793306,0.05271059635602136,0.8008848999826498,0.21044991970191174,0.2627717412408086,0.5289657548108545,0.07673320455965398,0.2006717732890187,0.029109990749100197,0.4522325502512005,0.1715617825399185,0.3793662849890427,"{""1"":0.34991992726254667,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
281668658,0.429783,4,1,0.5410272915838715,0.14679936886622594,0.3301348362892912,0.08957697025993708,0.3942279227176456,0.24055786602935408,0.3301348362892912,0.2399675858787869,0.7399675858787869,0.9127226732274163,0.12136382350914904,0.15687205900764145,0.020859121222001797,0.7913588497182672,0.13601293778563964,0.1718726439137716,0.49370506697509947,0.045517750710476465,0.13155002597376908,0.01212841773109193,0.448187316264623,0.11942160824267714,0.2664546806857138,"{""1"":0.2254053027962288,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
1261112113,1.880303,0,2,1.2437794036682277,0.8578084457994685,3.3196523078351787,2.289494245024742,0.3859709578687593,1.0301580628104365,1.6598261539175894,1.436398536054774,1.936398536054774,2.026347125430591,1.2332727228750107,1.547226620660254,0.9416710312952415,0.7930744025555804,0.6055555893650126,0.7635545762335633,0.7927311929881079,0.3591478398994284,0.9052157312452664,0.4101090980087067,0.4335833530886795,0.49510663323655973,1.141894931411947,"{""1"":0.6453964614467624,""2"":0.4650968804366701,""3"":null,""4"":null,""5"":null,""6"":null}"
1261112113,1.343074,1,2,0.465376142272859,0.07579610804151138,0.8803177602122711,0.14337791305336978,0.3895800342313476,0.7369398471589014,0.4401588801061356,0.1285269060700766,0.6285269060700767,1.4268158683044603,0.6235238196993984,0.7686668635470539,0.3359102666868743,0.8032920486050619,0.43275659686017964,0.5387288441503598,0.6592856766021442,0.21766159958305925,0.5367697183356676,0.17721324707497763,0.4416240770190849,0.3595564712606899,0.8141686333943962,"{""1"":0.47054407268460596,""2"":0.23955217879163423,""3"":null,""4"":null,""5"":null,""6"":null}"
1261112113,1.074459,2,1,0.9697205843843918,0.5878890271901772,1.4517207347337286,0.8800995918182117,0.38183155719421463,0.5716211429155168,1.4517207347337286,0.9585366056307723,1.4585366056307723,1.220879128479117,0.40336222263907157,0.5155079669835708,0.17031697446550212,0.8175169058400454,0.34519099251806873,0.4222432466560006,0.5914109681549621,0.1487670141742324,0.38593354087511306,0.09708000635293583,0.4426439539807297,0.2888535345221772,0.6525640572394498,"{""1"":0.6189539758054654,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
1261112113,0.644675,3,1,0.6497036873208267,0.2540074206155158,0.5767863066881544,0.2254997237469296,0.3956962667053109,0.3512865829412249,0.5767863066881544,0.42004763301811837,0.9200476330181184,1.0403366114464885,0.2246665708752837,0.2621764619877328,0.056618488699633575,0.8156700405712047,0.20555797328809922,0.25201118474836864,0.5200498255548395,0.07470928611092034,0.19956697915506724,0.028669380915724938,0.4453405394439191,0.1708975982393423,0.3837458823145453,"{""1"":0.3600052024088821,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
1261112113,0.429783,4,1,0.515124985204504,0.13327797790925597,0.30421307425154365,0.07870886591476009,0.381847007295248,0.22550420833678358,0.30421307425154365,0.21712174778658444,0.7171217477865844,0.9271854875837225,0.12150234038023469,0.15762316627254128,0.020655611910154383,0.8056831472034879,0.1369675543623869,0.1700017616575435,0.4957512206438626,0.052737028908871796,0.12421450968906446,0.013213692504610932,0.44301419173499085,0.11100081718445352,0.25055815198546444,"{""1"":0.21128354244239506,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
