seed,slot,lambda,edge_NuoviArrivi_avg_wait,edge_NuoviArrivi_avg_delay,edge_NuoviArrivi_L,edge_NuoviArrivi_Lq,edge_NuoviArrivi_Ls,edge_NuoviArrivi_utilization,edge_NuoviArrivi_throughput,edge_NuoviArrivi_service_time_mean,Edge_NuoviArrivi_E_Ts,edge_Feedback_avg_wait,edge_Feedback_avg_delay,edge_Feedback_L,edge_Feedback_Lq,edge_Feedback_Ls,edge_Feedback_utilization,edge_Feedback_throughput,edge_Feedback_service_time_mean,Edge_Feedback_E_Ts,cloud_avg_wait,cloud_avg_delay,cloud_L,cloud_Lq,cloud_avg_busy_servers,cloud_throughput,cloud_service_time_mean,coord_avg_wait,coord_avg_delay,coord_L,coord_Lq,coord_utilization,coord_throughput,coord_service_time_mean,edge_E_avg_delay,edge_E_avg_response,count_E,count_E_P1,count_E_P2,count_E_P3,count_E_P4,count_C
1218354456,0,1.880303,1.9960593014940136,1.5743613749300671,3.751771040292571,2.95915227017394,0.7926187701186308,0.7926187701186308,1.8795889668630783,0.42169792656394667,0.42169792656394667,0.10747978621162757,0.007815971594418561,0.08004155863992957,0.00582065308048591,0.07422090555944366,0.07422090555944366,0.7447126707372476,0.09966381461720901,0.09966381461720901,0.0,0.8,0.5827502622633054,-2.146789947317572e-15,0.5827502622633076,0.7447126707372476,0.7825169158010953,0.9576774184087475,0.4676974108903255,1.086845401487067,0.5307787053788534,0.5560666961082135,1.1348762961258307,0.489980007518422,2.60746680521543,3.02746680521543,16347,3191,4041,1582,7533,0
1218354456,1,1.343074,0.9877942118661522,0.5681671998597067,1.3230731759432492,0.7610155764782159,0.5620575994650332,0.5620575994650332,1.3394218755784002,0.4196270120064456,0.4196270120064456,0.10631158573471668,0.006925252600922734,0.05707507089310909,0.0037179323440500517,0.05335713854905904,0.05335713854905904,0.536865953966021,0.09938633313379394,0.09938633313379394,0.0,0.8,0.4331904341155285,-6.315829009110915e-16,0.4331904341155291,0.536865953966021,0.806887512451472,0.7416003494164607,0.24862566689948273,0.5951757518939901,0.19953600123500678,0.3956397506589833,0.8025559216123792,0.492974682516978,0.9482399369121762,1.3682399369121763,11557,2308,2913,1145,5191,0
1218354456,2,1.074459,0.7611706563514071,0.34117374586749794,0.8168478899389012,0.3661295296777128,0.45071836026118844,0.45071836026118844,1.0731468470610483,0.41999691048390914,0.41999691048390914,0.10633705910042203,0.0043859350963559125,0.0465647051756295,0.0019205888935520572,0.04464411628207745,0.04464411628207745,0.4378972445688476,0.10195112400406611,0.10195112400406611,0.0,0.8,0.34973413872419845,1.7683834868343275e-15,0.34973413872419673,0.4378972445688476,0.79866713723797,0.6585801686557027,0.16215363846286412,0.4183627903477817,0.10300803437619846,0.3153547559715832,0.6352496024922007,0.4964265301928386,0.576355385727625,0.996355385727625,9148,1914,2253,844,4137,0
1218354456,3,0.644675,0.5770399341659844,0.15734040651925635,0.37427872089423975,0.10205388329340065,0.2722248376008391,0.2722248376008391,0.6486184035688927,0.4196995276467281,0.4196995276467281,0.1002137651030083,0.0022886679772895586,0.025951481362281384,0.0005926763084495392,0.025358805053831847,0.025358805053831847,0.2589612448510065,0.09792509712571874,0.09792509712571874,0.0,0.8,0.20432627574765683,-5.368605474203152e-16,0.20432627574765735,0.2589612448510065,0.789022604000906,0.5907746897576254,0.08481369049653602,0.23019958705339696,0.03304826165925841,0.19715132539413857,0.38965715871788614,0.5059609992610893,0.261906860967716,0.6819068609677159,5611,1145,1380,560,2526,0
1218354456,4,0.429783,0.5103094186038133,0.09189314543985373,0.22059039071275274,0.0397224588012918,0.18086793191146094,0.18086793191146094,0.43226791956197763,0.41841627316395963,0.41841627316395963,0.10454105226659789,0.0017811678910510708,0.018206566405724083,0.00031020303301965396,0.01789636337270443,0.01789636337270443,0.17415709915846422,0.10275988437554683,0.10275988437554683,0.0,0.8,0.1406953349973615,-9.631272424847198e-16,0.14069533499736248,0.17415709915846422,0.807864483717341,0.5584835444772078,0.049045666105406206,0.14415064584687415,0.012659217115703185,0.13149142873117098,0.2581108204035134,0.5094378783718015,0.15389691427578409,0.573896914275784,3717,763,929,355,1670,0
50314264,0,1.880303,1.9409057115260564,1.5193491672223924,3.6448823268768544,2.8532292398736754,0.7916530870031795,0.7916530870031795,1.8779285903646652,0.4215565443036641,0.4215565443036641,0.11163776883152123,0.008540227246708134,0.08281892534242147,0.006335601742631107,0.07648332359979036,0.07648332359979036,0.7418539998538319,0.10309754158481309,0.10309754158481309,0.0,0.8,0.5897850590509972,1.3892063838871807e-15,0.5897850590509959,0.7418539998538319,0.7950150018294727,0.9207264309810088,0.4383134846211767,1.0460139030492506,0.4979568125563797,0.5480570904928709,1.1360745905108331,0.4824129463598322,2.511480552162273,2.931480552162273,16363,3335,4172,1646,7210,0
50314264,1,1.343074,0.9615273884796848,0.5407384017725099,1.2955156908364223,0.728564877638841,0.5669508131975811,0.5669508131975811,1.3473518345481783,0.42078898670717485,0.42078898670717485,0.10442728729303945,0.004903039232451147,0.05624530998836235,0.002640813226723534,0.053604496761638816,0.053604496761638816,0.5386074027809334,0.0995242480605883,0.0995242480605883,0.0,0.8,0.4355892661329762,-2.1474032609086955e-15,0.4355892661329784,0.5386074027809334,0.8087324160120104,0.7295052865155572,0.2355196454799057,0.5899833384142255,0.19047520185366928,0.3995081365605562,0.8087444317672449,0.4939856410356515,0.9008592195766989,1.3208592195766988,11646,2307,2921,1156,5262,0
50314264,2,1.074459,0.7378732101158559,0.3218686813020311,0.793662875746665,0.3462047675844567,0.4474581081622084,0.4474581081622084,1.0756087426213095,0.4160045288138248,0.4160045288138248,0.10399949944014027,0.0050001743183276355,0.04502102734931231,0.0021645583483440463,0.04285646900096827,0.04285646900096827,0.4328965773073301,0.09899932512181263,0.09899932512181263,0.0,0.8,0.3491312621283192,-1.7054970116909341e-15,0.3491312621283209,0.4328965773073301,0.8065003985477553,0.6627598025765663,0.16585932934613773,0.42596378779705035,0.10659980870158062,0.3193639790954697,0.6427121653139792,0.4969004732304285,0.5386622290171338,0.9586622290171338,9254,1873,2272,903,4206,0
50314264,3,0.644675,0.570889920603107,0.15322638716847412,0.36987718382457596,0.09927473323336322,0.27060245059121274,0.27060245059121274,0.6478958035094148,0.4176635334346328,0.4176635334346328,0.10228343391828079,0.002492432516496876,0.027227902899222584,0.0006634868222772178,0.026564416076945367,0.026564416076945367,0.2662005161165813,0.09979100140178392,0.09979100140178392,0.0,0.8,0.21066810910265069,6.316409053411158e-16,0.21066810910265008,0.2662005161165813,0.7913888078653797,0.5841188070806167,0.07750473329174414,0.22295539594019506,0.029583191448097186,0.19337220449209788,0.3816952873928335,0.5066140737888726,0.260088967593649,0.680088967593649,5496,1114,1342,560,2480,0
50314264,4,0.429783,0.500082732445504,0.0843759420854829,0.20707425994105422,0.03493839045139321,0.172135869489661,0.172135869489661,0.4140800041793483,0.4157067903600211,0.4157067903600211,0.10115068085468237,0.0016829182580870583,0.016832538458354144,0.00028005532006466415,0.01655248313828948,0.01655248313828948,0.1664105304692563,0.09946776259659532,0.09946776259659532,0.0,0.8,0.13417843133726748,3.9512712975410155e-16,0.1341784313372671,0.1664105304692563,0.8063097386860144,0.5630361157241204,0.050182903393961906,0.13944685846116736,0.012428773272826935,0.12701808518834043,0.247669473710092,0.5128532123301585,0.14106861830009026,0.5610686183000902,3563,697,885,376,1605,0
1029757719,0,1.880303,2.069389284290924,1.6507807411136353,3.9078975786616867,3.1173844911977415,0.7905130874639451,0.7905130874639451,1.888430373312157,0.41860854317728846,0.41860854317728846,0.10978296571875072,0.00862480692488136,0.08288431019292825,0.006511585543674972,0.07637272464925327,0.07637272464925327,0.7549833405417992,0.10115815879386936,0.10115815879386936,0.0,0.8,0.603006968139798,-2.525853772851178e-15,0.6030069681398006,0.7549833405417992,0.798702349785711,0.956452372053971,0.4687547228239183,1.0840881030907439,0.5313086496818618,0.552779453408882,1.1334470327703579,0.4876976492300527,2.7503574503858967,3.1703574503858967,16325,3306,4100,1628,7291,0
1029757719,1,1.343074,0.9595948610435356,0.5432446723172281,1.3060470774170565,0.7393777784832394,0.5666692989338172,0.5666692989338172,1.3610400914368825,0.4163501887263077,0.4163501887263077,0.10773267175803115,0.005645314484887764,0.05818008832212236,0.0030487027749076705,0.05513138554721469,0.05513138554721469,0.5400412648522773,0.10208735727314339,0.10208735727314339,0.0,0.8,0.4302216300514471,1.8946817633607957e-16,0.4302216300514469,0.5400412648522773,0.796645845515397,0.7403317145137193,0.2430653795030249,0.6078114688991325,0.1995563913553252,0.40825507754380724,0.8209988265846052,0.49726633501069434,0.9005832341552625,1.3205832341552626,11823,2358,2926,1219,5320,0
1029757719,2,1.074459,0.7475181642007346,0.331493267546033,0.7911200042413872,0.3508288731785057,0.4402911310628815,0.4402911310628815,1.0583288034040923,0.4160248966547016,0.4160248966547016,0.10563050915319595,0.004620756285270893,0.04421364632843731,0.0019341048888685557,0.04227954143956875,0.04227954143956875,0.41856890289446813,0.10100975286792507,0.10100975286792507,0.0,0.8,0.3361240827835964,1.0102801778322801e-15,0.3361240827835954,0.41856890289446813,0.8030316644625194,0.6719551726377503,0.17201616595532346,0.42988997439365445,0.11004904521762474,0.3198409291760297,0.6397599005096242,0.49993900668242686,0.5483758405286736,0.9683758405286735,9215,1812,2256,957,4190,0
1029757719,3,0.644675,0.5681359424755367,0.14931260413324207,0.36361201438828894,0.09556138364681452,0.2680506307414744,0.2680506307414744,0.6400088204311166,0.41882333834229457,0.41882333834229457,0.09936473964860318,0.0024657686149999023,0.02531075611992486,0.0006280947173327068,0.024682661402592152,0.024682661402592152,0.2547257327844331,0.09689897103360327,0.09689897103360327,0.0,0.8,0.20185050204969543,-1.1684641578228925e-15,0.2018505020496966,0.2547257327844331,0.7924228928237758,0.5701482706812119,0.07403218033802267,0.21966848614447435,0.028523347025849462,0.19114513911862488,0.38528308764668345,0.49611609034318915,0.24802901220114615,0.6680290122011461,5548,1143,1375,517,2513,0
1029757719,4,0.429783,0.49291530437119485,0.08244774690799028,0.21119207881853988,0.03532515811335165,0.17586692070518825,0.17586692070518825,0.4284551056655761,0.41046755746320457,0.41046755746320457,0.10042122517446453,0.0016479380338951838,0.017356836427050958,0.0002848301327387901,0.01707200629431217,0.01707200629431217,0.17284031734223967,0.09877328714056935,0.09877328714056935,0.0,0.8,0.13951244248902916,2.2736459234707384e-15,0.1395124424890269,0.17284031734223967,0.8071753433128652,0.5548198120210155,0.050293196647657926,0.14182014880734517,0.012855684815195011,0.12896446399215014,0.2556147883233364,0.5045266153733575,0.13819684825381692,0.5581968482538169,3681,704,951,396,1630,0
2009201174,0,1.880303,1.881193783756508,1.4620900006376427,3.549220186559387,2.75850334486403,0.7907168416953567,0.7907168416953567,1.8866850492520977,0.41910378311886526,0.41910378311886526,0.1073304984515986,0.0077101104244876656,0.08101295267728134,0.005819583622238639,0.0751933690550427,0.0751933690550427,0.7547989979177696,0.09962038802711094,0.09962038802711094,0.0,0.8,0.6078495354746355,7.451505046651438e-15,0.607849535474628,0.7547989979177696,0.8053131193224626,0.9491379538540633,0.4613587543953657,1.0743160107594192,0.5222055387610945,0.5521104719983247,1.131886051334328,0.4877791994586975,2.4370857310346374,2.8570857310346374,16302,3211,4106,1633,7352,0
2009201174,1,1.343074,0.9780653309531914,0.559022726263856,1.3287054852980495,0.7594345073750535,0.5692709779229962,0.5692709779229962,1.3585038169210388,0.4190426046893354,0.4190426046893354,0.10576086915517678,0.0062335057091635155,0.057804031956364584,0.00340694782570281,0.05439708413066177,0.05439708413066177,0.5465540555604936,0.09952736344601326,0.09952736344601326,0.0,0.8,0.43052876528498746,-1.1999329611905394e-15,0.4305287652849886,0.5465540555604936,0.7877148854809604,0.7382731170721418,0.24706567907156762,0.5994406812256314,0.2006049191625404,0.398835762063091,0.8119497613605453,0.49120743800057415,0.9353220402485315,1.3553220402485315,11693,2342,2869,1202,5280,0
2009201174,2,1.074459,0.7339933671042642,0.3197229221098577,0.7752260461778936,0.3376836193459215,0.43754242683197203,0.43754242683197203,1.056175819730224,0.4142704449944065,0.4142704449944065,0.10475713638309496,0.004921517469648659,0.04432516458087276,0.002082407741960961,0.0422427568389118,0.0422427568389118,0.4231231027428664,0.0998356189134463,0.0998356189134463,0.0,0.8,0.33420231470234585,-1.9579312037441556e-15,0.33420231470234785,0.4231231027428664,0.789846530562629,0.6581993388052576,0.16130156040391866,0.4166748797499507,0.10211239106800109,0.3145624886819496,0.6330527169873577,0.496897778401339,0.5334210094744214,0.9534210094744213,9116,1771,2358,884,4103,0
2009201174,3,0.644675,0.5633903459286519,0.1478282231674208,0.3601788820475968,0.09450748409215234,0.2656713979554444,0.2656713979554444,0.6393060950554699,0.41556212276123106,0.41556212276123106,0.10196118740459731,0.0025004500822313923,0.026599090147242665,0.0006523040662721264,0.025946786080970535,0.025946786080970535,0.2608746604891279,0.09946073732236592,0.09946073732236592,0.0,0.8,0.20595096753591066,5.683729288994036e-16,0.2059509675359101,0.2608746604891279,0.7894632891893816,0.5824858579403164,0.08165521533837033,0.22043095883496042,0.030900900280323062,0.18953005855463737,0.378431434566342,0.500830642601946,0.2497347615967786,0.6697347615967786,5450,1111,1371,523,2445,0
2009201174,4,0.429783,0.4957479543403834,0.0851501527906815,0.21271558467635893,0.036536236564507905,0.17617934811185101,0.17617934811185101,0.4290801057553274,0.4105978015497019,0.4105978015497019,0.10250412774912161,0.0019433819942435092,0.017581603896767797,0.0003333306979258974,0.0172482731988419,0.0172482731988419,0.17152093562318477,0.10056074575487811,0.10056074575487811,0.0,0.8,0.13174109391357336,-6.947251838528917e-16,0.13174109391357405,0.17152093562318477,0.7680758820194215,0.55853178304822,0.051457672234119914,0.14385498253432547,0.013253395357551724,0.13060158717677375,0.25755917013214263,0.5070741108141,0.1418557007532006,0.5618557007532006,3709,721,925,402,1661,0
841160982,0,1.880303,1.9777328046016627,1.5613753700661435,3.682372774077695,2.907150116269158,0.7752226578085369,0.7752226578085369,1.8619162131051192,0.41635743453551943,0.41635743453551943,0.10888758874754254,0.008024115522176663,0.08190016285991747,0.006035365238886255,0.07586479762103122,0.07586479762103122,0.7521533335613133,0.10086347322536587,0.10086347322536587,0.0,0.8,0.608055150858743,-1.5154058817681975e-15,0.6080551508587445,0.7521533335613133,0.8084191397247562,0.8858502534904391,0.3997649988946124,0.9830837281581603,0.4436443563141115,0.5394393718440488,1.109762879543806,0.48608525459582674,2.619613766018386,3.0396137660183857,15985,3147,4129,1575,7134,0
841160982,1,1.343074,0.9562327771298459,0.5399174874436526,1.2937269755315175,0.7304767570963565,0.5632502184351609,0.5632502184351609,1.3529414662135593,0.4163152896861932,0.4163152896861932,0.10607738258246417,0.005785824798305841,0.05784412811670157,0.0031550174292226353,0.054689110687478934,0.054689110687478934,0.5453012386663458,0.10029155778415833,0.10029155778415833,0.0,0.8,0.43843640218399793,-8.841564019001135e-16,0.4384364021839988,0.5453012386663458,0.8040260521987654,0.7473810304016156,0.24759542832132522,0.6036149854580318,0.1999680280690849,0.40364695738894685,0.8076402275472135,0.4997856020802904,0.9044581141219267,1.3244581141219267,11631,2322,2846,1169,5294,0
841160982,2,1.074459,0.7777772910775744,0.35514110937590637,0.8380711207691676,0.3826718920444616,0.4553992287247059,0.4553992287247059,1.0775206866840492,0.42263618170166806,0.42263618170166806,0.10331643928043711,0.004271720575814979,0.043579033677439614,0.001801818337242111,0.0417772153401975,0.0417772153401975,0.4218015446617436,0.09904471870462214,0.09904471870462214,0.0,0.8,0.33314254588768627,2.652231002949581e-15,0.3331425458876836,0.4218015446617436,0.7898087385024668,0.6613840794342731,0.16466349671599503,0.43368220111385397,0.107973006789005,0.32570919432484896,0.6557191420223055,0.49672058271827807,0.58359115590901,1.00359115590901,9444,1889,2378,994,4183,0
841160982,3,0.644675,0.5722517506842983,0.1501895270605013,0.3721651089200995,0.09767606937032543,0.2744890395497741,0.2744890395497741,0.6503520670317997,0.42206222362379703,0.42206222362379703,0.1037877981152739,0.0027571397448311902,0.02737423567777113,0.0007272010249965171,0.026647034652774612,0.026647034652774612,0.26375196482506946,0.1010306583704427,0.1010306583704427,0.0,0.8,0.20757296872334516,4.421187736003694e-15,0.20757296872334072,0.26375196482506946,0.7870006536672104,0.5840156629626831,0.0803164497419081,0.22578051499170462,0.03105034767910339,0.19473016731260123,0.3866001022067303,0.503699213220775,0.2526540184878021,0.672654018487802,5567,1099,1415,556,2497,0
841160982,4,0.429783,0.5009253724486541,0.08396255039762643,0.21089189035404346,0.035348620665281015,0.17554326968876247,0.17554326968876247,0.4210046085770198,0.41696282205102764,0.41696282205102764,0.10077967007759525,0.00246027469796328,0.016979881173356328,0.0004145198331475669,0.01656536134020876,0.01656536134020876,0.16848518317516498,0.09831939537963198,0.09831939537963198,0.0,0.8,0.13725577058286478,-1.263284265664088e-16,0.1372557705828649,0.16848518317516498,0.814645940944062,0.5628069404063637,0.051817791459693764,0.14211968520359092,0.01308499892499501,0.1290346862785959,0.25251942540185485,0.5109891489466699,0.13998376801716486,0.5599837680171649,3636,750,948,350,1588,0
