seed,lambda,slot,edge_server_number,edge_avg_wait,edge_avg_delay,edge_L,edge_Lq,edge_server_service,edge_server_utilization,edge_weight_utilization,edge_E_avg_delay,edge_E_avg_response,cloud_avg_wait,cloud_avg_delay,cloud_L,cloud_Lq,cloud_service_time_mean,cloud_avg_busy_servers,cloud_throughput,coord_avg_wait,coord_avg_delay,coord_L,coord_Lq,coord_service_time_mean,coord_utilization,coord_throughput,server_utilization_by_count
86774034,0.644675,3,1,0.7255794533644027,0.223624470158609,0.4615039026178689,0.14223606418361467,0.5019549832057937,0.3192678384342542,0.4615039026178689,2.3327750822126423,2.8327750822126423,1.433522814717322,0.6378912466165902,0.8243843463108137,0.36683584869425623,0.7956315681007317,0.45754849761655747,0.5750758466117437,0.6043225644700796,0.0088887143434463,0.03684729990601707,0.000541970699834918,0.5954338501266333,0.03630532920618215,0.0609729010174026,"{""1"":0.298170120120333,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
86774034,0.429783,4,1,0.670431383633701,0.16188607931751375,0.2848405490423309,0.06877917836302348,0.5085453043161873,0.21606137067930745,0.2848405490423309,1.7111274705063628,2.211127470506363,1.202340259507668,0.39249212945666445,0.4624998494693869,0.15097851823239955,0.8098481300510034,0.3115213312369874,0.3846663586385858,0.6007465298719572,0.010572033904438049,0.02414715060170447,0.00042494543399393826,0.5901744959675191,0.02372220516771053,0.04019523942460588,"{""1"":0.2095157821225383,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
1066217489,1.880303,0,1,1.1060511348940973,0.6043738073301286,1.2326780383506657,0.6735658919798121,0.5016773275639687,0.5591121463708535,1.2326780383506657,6.2644117602966825,6.7644117602966825,2542.9970858623947,2542.1983845243085,2560.703897454691,2559.8996347834086,0.7987013380859954,0.8042626712824146,1.0069629696749305,0.6233585804963241,0.040213450722876395,0.06702514048587874,0.004323855110772228,0.5831451297734477,0.06270128537510651,0.10752260830758545,"{""1"":0.0,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
1066217489,1.343074,1,1,1.5060721349159203,1.0117511635838738,1.6628890109384264,1.117097815385659,0.49432097133204644,0.5457911955527674,1.6628890109384264,9.918938879716576,10.418938879716576,19.777663145824352,18.974317354370037,19.60956033730097,18.81304268741036,0.8033457914543116,0.7965176498906092,0.9915003705299292,0.6138294508595057,0.027001516587434927,0.06913113861168646,0.003040984076795227,0.5868279342720708,0.06609015453489123,0.11262271387416585,"{""1"":0.0,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
1066217489,1.074459,2,1,1.0704447081564226,0.5712349829903791,1.15413169469492,0.615893930778693,0.49920972516604356,0.538237763916227,1.15413169469492,5.748190575925826,6.248190575925826,3.8159095000855987,3.0178619319016655,3.7053776345560303,2.930446360532304,0.7980475681839326,0.7749312740237261,0.971033939477053,0.6133337944008131,0.023918076632888228,0.06571608169968964,0.0025627191791084457,0.5894157177679249,0.06315336252058118,0.10714570483416772,"{""1"":0.48980493419305476,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
1066217489,0.644675,3,1,0.7321582238334313,0.2365389551657282,0.4748232621524242,0.1534015389868365,0.49561926866770317,0.32142172316558776,0.4748232621524242,2.31604861656506,2.81604861656506,1.5239663179271599,0.7176930189749166,0.8873923531355117,0.41790641265834133,0.8062732989522432,0.46948594047717035,0.5822913162165608,0.5884927110497262,0.011828224031943786,0.03897832148767752,0.0007834325052607509,0.5766644870177824,0.03819488898241677,0.0662341618779777,"{""1"":0.2840597859927119,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
1066217489,0.429783,4,1,0.6453081499955647,0.14552172978926922,0.27758589453433496,0.06259765902230696,0.49978642020629555,0.21498823551202803,0.27758589453433496,1.4348257179222215,1.9348257179222215,1.1495722611515853,0.34347008957490655,0.4443474509660758,0.13276247517734302,0.8061021715766788,0.3115849757887328,0.3865328574655674,0.6011242488632352,0.01562236107208985,0.026225464382442144,0.0006815623802242533,0.5855018877911454,0.025543902002217893,0.043627360619765694,"{""1"":0.1977947941606433,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
2045660944,1.880303,0,1,1.157606703634314,0.6532018107252552,1.2791740639398201,0.7217985280968322,0.504404892909059,0.5573755358429879,1.2791740639398201,6.384801164288952,6.884801164288952,2547.8789032657196,2547.077757360319,2527.410835007908,2526.61612500849,0.8011459054006561,0.7947099994181588,0.9919666243825103,0.6215392906403411,0.03818872989449587,0.0702647010603515,0.004317216514416603,0.5833505607458451,0.0659474845459349,0.11304949199263215,"{""1"":0.0,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
2045660944,1.343074,1,1,1.4818671454183021,0.9843232452572387,1.6475097938408276,1.094350591333691,0.4975439001610634,0.5531592025071365,1.6475097938408276,9.566991661882387,10.066991661882387,13.231484597074365,12.436769818050896,13.196970625705772,12.404328838788985,0.7947147790234691,0.7926417869167874,0.9973915269208548,0.6070768066835661,0.02901728900382056,0.06944240006250951,0.0033192343531303504,0.5780595176797455,0.06612316570937916,0.11438816192282207,"{""1"":0.0,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
2045660944,1.074459,2,1,1.108099969917768,0.6064615870797477,1.1880755890190429,0.6502321332439569,0.5016383828380203,0.537843455775086,1.1880755890190429,5.918452888927153,6.418452888927153,3.4038412124015944,2.6002906557309133,3.275545089564325,2.502281615777819,0.8035505566706815,0.7732634737865064,0.9623084289684741,0.6067449774745217,0.02379043381908433,0.06666017089980267,0.002613741263688005,0.5829545436554374,0.06404642963611466,0.10986522076748768,"{""1"":0.4863606455523264,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
